Year,Quarter,NamedCost,Values,COICOP,CDID,Source,Websource,Grouptotal
2001,Q2,Totaldomesticexpenditure,179126000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2001,Q3,Totaldomesticexpenditure,184738000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2001,Q4,Totaldomesticexpenditure,188839000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2002,Q1,Totaldomesticexpenditure,179367000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2002,Q2,Totaldomesticexpenditure,184784000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2002,Q3,Totaldomesticexpenditure,189512000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2002,Q4,Totaldomesticexpenditure,197196000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2003,Q1,Totaldomesticexpenditure,186176000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2003,Q2,Totaldomesticexpenditure,193154000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2003,Q3,Totaldomesticexpenditure,198865000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2003,Q4,Totaldomesticexpenditure,206195000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2004,Q1,Totaldomesticexpenditure,194927000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2004,Q2,Totaldomesticexpenditure,202774000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2004,Q3,Totaldomesticexpenditure,207851000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2004,Q4,Totaldomesticexpenditure,216284000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2005,Q1,Totaldomesticexpenditure,205525000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2005,Q2,Totaldomesticexpenditure,211451000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2005,Q3,Totaldomesticexpenditure,216950000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2005,Q4,Totaldomesticexpenditure,226763000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2006,Q1,Totaldomesticexpenditure,213143000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2006,Q2,Totaldomesticexpenditure,220688000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2006,Q3,Totaldomesticexpenditure,226487000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2006,Q4,Totaldomesticexpenditure,234012000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2007,Q1,Totaldomesticexpenditure,220381000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2007,Q2,Totaldomesticexpenditure,231451000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2007,Q3,Totaldomesticexpenditure,239289000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2007,Q4,Totaldomesticexpenditure,246712000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2008,Q1,Totaldomesticexpenditure,235827000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2008,Q2,Totaldomesticexpenditure,242555000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2008,Q3,Totaldomesticexpenditure,243227000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2008,Q4,Totaldomesticexpenditure,243606000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2009,Q1,Totaldomesticexpenditure,229611000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2009,Q2,Totaldomesticexpenditure,233829000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2009,Q3,Totaldomesticexpenditure,236237000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2009,Q4,Totaldomesticexpenditure,244617000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2010,Q1,Totaldomesticexpenditure,229696000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2010,Q2,Totaldomesticexpenditure,241883000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2010,Q3,Totaldomesticexpenditure,245580000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2010,Q4,Totaldomesticexpenditure,256305000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2011,Q1,Totaldomesticexpenditure,243834000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2011,Q2,Totaldomesticexpenditure,248780000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2011,Q3,Totaldomesticexpenditure,253769000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2011,Q4,Totaldomesticexpenditure,264542000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2012,Q1,Totaldomesticexpenditure,249759000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2012,Q2,Totaldomesticexpenditure,256863000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2012,Q3,Totaldomesticexpenditure,263538000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2012,Q4,Totaldomesticexpenditure,277745000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2013,Q1,Totaldomesticexpenditure,262888000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2013,Q2,Totaldomesticexpenditure,270317000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2013,Q3,Totaldomesticexpenditure,279362000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2013,Q4,Totaldomesticexpenditure,288601000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2014,Q1,Totaldomesticexpenditure,273762000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2014,Q2,Totaldomesticexpenditure,283094000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2014,Q3,Totaldomesticexpenditure,291967000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2014,Q4,Totaldomesticexpenditure,299418000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2015,Q1,Totaldomesticexpenditure,282654000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2015,Q2,Totaldomesticexpenditure,290615000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2015,Q3,Totaldomesticexpenditure,298609000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2015,Q4,Totaldomesticexpenditure,307779000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2016,Q1,Totaldomesticexpenditure,294509000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2016,Q2,Totaldomesticexpenditure,303697000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2016,Q3,Totaldomesticexpenditure,313763000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2016,Q4,Totaldomesticexpenditure,325117000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2017,Q1,Totaldomesticexpenditure,306888000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2017,Q2,Totaldomesticexpenditure,315243000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2017,Q3,Totaldomesticexpenditure,324146000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2017,Q4,Totaldomesticexpenditure,336914000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2018,Q1,Totaldomesticexpenditure,318812000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2018,Q2,Totaldomesticexpenditure,326894000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2018,Q3,Totaldomesticexpenditure,334886000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2018,Q4,Totaldomesticexpenditure,349386000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2019,Q1,Totaldomesticexpenditure,327153000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2019,Q2,Totaldomesticexpenditure,338173000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2019,Q3,Totaldomesticexpenditure,343629000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2019,Q4,Totaldomesticexpenditure,354426000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2020,Q1,Totaldomesticexpenditure,324393000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2020,Q2,Totaldomesticexpenditure,256031000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2020,Q3,Totaldomesticexpenditure,309281000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2020,Q4,Totaldomesticexpenditure,318718000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2021,Q1,Totaldomesticexpenditure,290883000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2021,Q2,Totaldomesticexpenditure,328684000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2021,Q3,Totaldomesticexpenditure,340686000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2021,Q4,Totaldomesticexpenditure,359159000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2022,Q1,Totaldomesticexpenditure,344489000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2022,Q2,Totaldomesticexpenditure,372458000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2022,Q3,Totaldomesticexpenditure,376677000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
2022,Q4,Totaldomesticexpenditure,397298000000.0,0,ABQI,0GSCN,https://www.ons.gov.uk/search?q=ABQI,1
1997,Q1,Totalgoods,63778000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1997,Q2,Totalgoods,63647000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1997,Q3,Totalgoods,65418000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1997,Q4,Totalgoods,71655000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1998,Q1,Totalgoods,66972000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1998,Q2,Totalgoods,66946000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1998,Q3,Totalgoods,69229000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1998,Q4,Totalgoods,75013000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1999,Q1,Totalgoods,70151000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1999,Q2,Totalgoods,71403000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1999,Q3,Totalgoods,71545000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1999,Q4,Totalgoods,78215000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2000,Q1,Totalgoods,73219000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2000,Q2,Totalgoods,73249000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2000,Q3,Totalgoods,73256000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2000,Q4,Totalgoods,82600000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2001,Q1,Totalgoods,76352000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2001,Q2,Totalgoods,76586000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2001,Q3,Totalgoods,77048000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2001,Q4,Totalgoods,86694000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2002,Q1,Totalgoods,78911000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2002,Q2,Totalgoods,78846000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2002,Q3,Totalgoods,78483000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2002,Q4,Totalgoods,89037000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2003,Q1,Totalgoods,81723000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2003,Q2,Totalgoods,82835000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2003,Q3,Totalgoods,82536000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2003,Q4,Totalgoods,92872000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2004,Q1,Totalgoods,85196000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2004,Q2,Totalgoods,85318000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2004,Q3,Totalgoods,84473000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2004,Q4,Totalgoods,96524000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2005,Q1,Totalgoods,87005000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2005,Q2,Totalgoods,86151000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2005,Q3,Totalgoods,86890000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2005,Q4,Totalgoods,100201000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2006,Q1,Totalgoods,90434000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2006,Q2,Totalgoods,90866000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2006,Q3,Totalgoods,91126000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2006,Q4,Totalgoods,103317000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2007,Q1,Totalgoods,92756000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2007,Q2,Totalgoods,93566000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2007,Q3,Totalgoods,95517000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2007,Q4,Totalgoods,109403000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2008,Q1,Totalgoods,98933000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2008,Q2,Totalgoods,99941000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2008,Q3,Totalgoods,97316000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2008,Q4,Totalgoods,106272000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2009,Q1,Totalgoods,96838000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2009,Q2,Totalgoods,96039000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2009,Q3,Totalgoods,95861000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2009,Q4,Totalgoods,110535000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2010,Q1,Totalgoods,99141000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2010,Q2,Totalgoods,100180000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2010,Q3,Totalgoods,98911000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2010,Q4,Totalgoods,114855000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2011,Q1,Totalgoods,104844000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2011,Q2,Totalgoods,102462000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2011,Q3,Totalgoods,103021000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2011,Q4,Totalgoods,118557000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2012,Q1,Totalgoods,106962000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2012,Q2,Totalgoods,104787000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2012,Q3,Totalgoods,104449000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2012,Q4,Totalgoods,124368000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2013,Q1,Totalgoods,112954000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2013,Q2,Totalgoods,110263000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2013,Q3,Totalgoods,111884000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2013,Q4,Totalgoods,127862000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2014,Q1,Totalgoods,114489000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2014,Q2,Totalgoods,112772000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2014,Q3,Totalgoods,113379000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2014,Q4,Totalgoods,129301000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2015,Q1,Totalgoods,116501000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2015,Q2,Totalgoods,114766000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2015,Q3,Totalgoods,116114000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2015,Q4,Totalgoods,130992000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2016,Q1,Totalgoods,121095000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2016,Q2,Totalgoods,118638000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2016,Q3,Totalgoods,119966000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2016,Q4,Totalgoods,138376000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2017,Q1,Totalgoods,125928000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2017,Q2,Totalgoods,124142000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2017,Q3,Totalgoods,126487000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2017,Q4,Totalgoods,145455000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2018,Q1,Totalgoods,132451000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2018,Q2,Totalgoods,129363000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2018,Q3,Totalgoods,130389000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2018,Q4,Totalgoods,150899000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2019,Q1,Totalgoods,135210000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2019,Q2,Totalgoods,135856000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2019,Q3,Totalgoods,135313000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2019,Q4,Totalgoods,152453000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2020,Q1,Totalgoods,135121000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2020,Q2,Totalgoods,116251000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2020,Q3,Totalgoods,135473000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2020,Q4,Totalgoods,148891000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2021,Q1,Totalgoods,130757000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2021,Q2,Totalgoods,144458000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2021,Q3,Totalgoods,138471000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2021,Q4,Totalgoods,161691000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2022,Q1,Totalgoods,148099000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2022,Q2,Totalgoods,151873000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2022,Q3,Totalgoods,149596000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
2022,Q4,Totalgoods,178709000000.0,TG,UTIE,0GSCN,https://www.ons.gov.uk/search?q=UTIE,1
1997,Q1,Durablegoods,15889000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1997,Q2,Durablegoods,15225000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1997,Q3,Durablegoods,18476000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1997,Q4,Durablegoods,16103000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1998,Q1,Durablegoods,17293000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1998,Q2,Durablegoods,15923000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1998,Q3,Durablegoods,19191000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1998,Q4,Durablegoods,17475000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1999,Q1,Durablegoods,18428000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1999,Q2,Durablegoods,18148000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1999,Q3,Durablegoods,19369000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
1999,Q4,Durablegoods,18581000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2000,Q1,Durablegoods,19459000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2000,Q2,Durablegoods,18558000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2000,Q3,Durablegoods,19678000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2000,Q4,Durablegoods,19794000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2001,Q1,Durablegoods,21262000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2001,Q2,Durablegoods,20412000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2001,Q3,Durablegoods,21668000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2001,Q4,Durablegoods,21826000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2002,Q1,Durablegoods,22132000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2002,Q2,Durablegoods,20835000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2002,Q3,Durablegoods,21687000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2002,Q4,Durablegoods,21837000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2003,Q1,Durablegoods,22581000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2003,Q2,Durablegoods,21941000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2003,Q3,Durablegoods,23142000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2003,Q4,Durablegoods,22647000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2004,Q1,Durablegoods,23662000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2004,Q2,Durablegoods,22488000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2004,Q3,Durablegoods,23576000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2004,Q4,Durablegoods,23504000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2005,Q1,Durablegoods,23680000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2005,Q2,Durablegoods,22731000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2005,Q3,Durablegoods,24098000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2005,Q4,Durablegoods,24441000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2006,Q1,Durablegoods,24678000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
2006,Q2,Durablegoods,23711000000.0,TD,UTIA,0GSCN,https://www.ons.gov.uk/search?q=UTIA,1
